bookID,title,author,rating,ratingsCount,reviewsCount,reviewerName,reviewerRatings,review
2289,In Cold Blood,Truman Capote,4.05,407017,11932,Jeffrey Keeten,5,"""How much money did you get from the Clutters?""""Between forty and fifty dollars."" Top Picture Hickock, Richard Eugene (WM)28 KBI 97 093; FBI 859 273 A. Address: Edgerton, Kansas. Birthdate 6-6-31 Birthplace K.C., Kans. Height: 5-10 Weight: 175 Hair: Blond. Eyes: Blue. Build: Stout. Comp: Ruddy. Occup: Car Painter. Crime: Cheat & Defr. & Bad Checks. Paroled: 8-13-59 By: So. K.C.K.Bottom Picture Smith, Perry Edward (WM) 27-59. Birthplace: Nevada. Height: 5-4. Weight: 156 Hair: D. Brn. Crime: B&E. Arrested: (blank) By: (blank). Disposition: Sent KSP 3-13-56 from Phillips Co. 5-10yrs. Rec. 3-14-56. Paroled: 7-6-59.As I write this review, I'm sitting about 60 miles from the Clutter house in Holcomb, Kansas. Holcomb is a small, farming community located just west of Garden City. The line from the long running show Cheers perfectly describes this community. Where not only does everyone in the bar know your name, but everyone in the whole county knows your name and knows your family history. I don't own a copy of In Cold Blood. I usually avoid reading true crime books. I don't have any interest in filling my head with tragedy. I want to go about my life with a degree of caution, but not ruled by the fear I feel such books will instill. I stopped by the Dodge City Library, and as expected, they had several copies for me to choose from. The librarian at the check out desk, a woman about mid-sixties, slender, elegant, and still attractive paused for a moment looking down at the book. She physically shivered. She looked up at me and said in a whisper, ""I remember when this happened"". She can remember watching her father put locks on the doors for the first time and knowing afterwards that there was life before the Clutter murders, and then there was life after the Clutter murders. Her response surprised me. In a time when any crime anywhere in the country is broadcast out to the nation I would have thought some of the impact of the Clutter murder would have been buried under the avalanche of murder and mayhem related to us on a daily basis. For this community and for all the small communities dotting the map of Kansas, and even in the surrounding states, this was something that wasn't supposed to happen in a small town. This was big city crime right in their backyard. As I talked to people about the Clutter murders most everybody had a physical reaction. They flinched as if they were dodging a blow. You could almost see the pages of their memories fluttering behind their eyes back to 1959. They attributed more deaths to the crime, each of them citing six deaths rather than four. This could have to do with the fact that there were six Clutters. The two older girls had already left the home and started their own lives and were not present on that fateful night when their family was murdered. In Cold Blood was required reading in many schools in this region clear up until about the 1970s, so even people who were too young to remember the crime have still been impacted by the murders. In the description above of Perry Edward Smith there is a reference to Phillips County. This has special significance for me because I was born and raised in Phillips County. The family farm is located in Phillips County. My Dad and I graduated from Phillipsburg High School. My Dad was a sophomore in high school in 1955 when Perry Smith decided to burglarize the Chandler Sales Company in Phillipsburg, Kansas and this seemingly insignificant act was really the beginning of this story. Smith and his accomplice, also Smith, stole typewriters, adding machines etc and got away clean. Later they ignored a traffic signal in St. Joseph, Missouri and were pulled over by a cop. All the loot was wedged into the backseat of the car eliciting the wrong kinds of questions from law enforcement. They were extradited back to Phillipsburg, where through an open window (image my embarrassment for the law enforcement of my home county)they escaped. Later Perry was caught again and sent back to Phillipsburg where the law enforcement did a better job of keeping track of him. Perry Smith received 10 years in the Kansas Penitentiary in Leavenworth. Richard Eugene Hickock was already serving time in Leavenworth for fraud. The two met and became friends. The final piece to the puzzle that not only determined the fate of the Clutter family, but also the fates of Smith and Hickock was for them to meet Floyd Wells. Wells, serving time for some bit of stupidity, had worked for Herb Clutter back in 1948. He told Hickock and Smith that Clutter was not only a rich farmer, but kept a safe full of cash in his house. He was absolutely full of shit. There was no safe. There was no pile of cash. There was absolutely no reason for four people to lose their lives for $40.   After the murders they went to Mexico for a while, but even though they could live cheaply money still trickled through their fingers, after they burned through the goods they had acquired through the Clutter robbery and through defrauding retail stores, they found that working in Mexico didn't pay well either. They came back up to the United States and there was an interesting moment from the time they were in Miami that for me was really indicative of a level of detachment they were able to maintain. Perry Smith is reading the paper and sees an article about a family that was tied up and shot to death. ""Amazing!"" Perry glanced through the article again. ""Know what I wouldn't be surprised? If this wasn't done by a lunatic. Some nut that read about what happened out in Kansas."" WTF? Some nut? How about the original coconut heads that murdered the family in Kansas? Perry does have a moment or two where he weighs what happened in Kansas. ""Know what I think?"" said Perry. ""I think there must be something wrong with us. To do what we did.""""Did what?""""Out there.""""Deal me out, baby,"" Dick said. ""I'm a normal.""Truman Capote had been looking for the right story for an experimental form of writing he'd been thinking about. He wanted to blend fiction and nonfiction and the Clutter murders struck him as the perfect story to launch this new form of writing. I have to admire his fortitude, for a man of his sensibilities not only spending that much time among farmbillies, but having to befriend them as well. It must have been somewhat of a painful experience. 
  Capote in the Clutter homeFloyd Wells eventually comes forward and tells what he knows about the murders. He had always liked Herb Clutter and felt bad that what he had told, in a moment of prison bonding, had led to such a vicious conclusion. Without his statement I'm pretty sure that Smith and Hickock would have gotten away with the murders. The slender evidence tying them to the murders would have made it almost impossible to prosecute them. They are convicted with the help of their signed confessions, and the punishment is death. As they are being led back to their cells:Smith says to Hickock, ""No chicken-hearted jurors, they!"" They both laughed loudly, and a cameraman photographed them. The picture appeared in a Kansas paper above a caption entitled: ""The Last Laugh?""This is a beautifully written book. I want to thank Harper Lee for her role in helping Capote bring this book to completion. I'm not sure Capote would have had the perseverance to see it through without her holding his hand. I was long overdue to read this. I'm glad that ""On the Southern Literary Trail"" selected to read this book. It was the right push to get me past my own reticence in avoiding this genre. I certainly have a connection to this book and that may have colored my perceptions and certainly may have elevated my rating of the book, but given the historic nature of the book, ushering in a new genre that is still vibrantly alive today; I think most anyone should put this on their reading list."
2288,Answered Prayers - The Unfinished Novel,Truman Capote,3.49,2789,214,K.D. Absolutely,3,"Too bad that this is an unfinished novel. I could have given this at least 4 stars.According to Wiki, Capote was not able to finish this novel because he got busy with the stardom In Cold Blood (4 stars) gave him. In 1966, he signed a contract with Random House to write this book with January 1st 1968 as the delivery date. He missed the date and the contract was renegotiated in 1969 with 1973 as the new delivery date. He missed again so it was moved further to 1974. Missed again so on to 1977. Missed again so it was moved to 1981. Then he died of liver cancer in 1984. He was 59 years old.But he was able to finish these 4 chapters and they got published in Esquire. One of the four, ""Mojave"" was moved to his earlier book Music for Chameleons (3 stars) and only 3 got compiled in this book that was first published in 1986, the year of his death.The story revolves around P. B. Jones the 30ish masseur who is also the narrator of the story. Jones is also an aspiring writer so he always looks forward to meeting writers and entertainment personalities. Not contented with his income, he is lured to also sell his body as a male prostitute catering to the needs of rich gays and lonely matrons.Capote's original plan was to make this book the modern counterpart of Marcel Proust's In Search of Lost Time. The whole idea was to write his own experiences including the lives of the rich and famous in the high society but changing the names of his characters to protect them. Well, he did that in these 3 chapters and the result, for me, was very promising: the prose is well-written, the exposes are intriguing and the telling is frank and no-holds-barred. I do not know all of these people mentioned in the book except those famous ones whose real names Capote used such these three: here Montgomery Cliff is being touched by the drunk Dorothy Parker and Estelle Winwood is telling Dottie to stop but she continues: ""Sensitive. So finely made. The most beautiful young man I've ever seen. What a pity he's a cocksucker.""Kate McCloud (2nd chapter) or Ann Dillon (3rd chapter) are housewives of rich businessmen who they killed apparently to get their inheritance and marry their respective lovers. Well, another reason why Capote was unable to finish this book was that the characters in this book were his friends and upon publication of the stories, they started to stay away from him. An example of this is the chapter ""La Cote Basque"" that readers are saying to be a resemblance of what happened to Capote's benefactor, CBS Mogul Bill Paley and his wife Babe. Another Wiki entry says that Kate McCloud was in fact a real person who shot her husband in the shower thinking that he was a burglar. She went unpunished, got her inheritance but later killed herself. Their two kids also committed suicide some years later.These juicy exposes that Capote told in elegant fashion make this book really an entertaining read. Behind the posh and glamour of the American and Parisian societies are stories of prostitution, drugs, alcoholism, deceit and murder. However, the book does not end up like those showbiz gossip magazines, Capote is too brilliant to allow his last book to be like those.An example is this scene when Woodrow Hamilton is asking P. B. Jones about the novel that the latter is trying to write. Jones says that the title is Answered Prayers.:WH: ""Answered Prayers. A quote. I suppose.""PBJ: ""St. Teresa. I never looked it up myself, so I don't know exactly what she said, but it was something like 'More tears are shed over answered prayers than unanswered ones.'""WH: ""I see a light flickering. This book - it's about Kate McCloud, and gang.""PBJ: ""I wouldn't say it's about them - though they're in it.""WH: ""Then what is it about?""PBJ: ""Truth as illusion.""WH: ""And illusion is truth?""PBJ: ""The first. The second is another proposition.""WH: ""How so?""PBJ: ""As truth is nonexistent, it can never be anything but illusion - but illusion, the by-product of revealing artifice, can reach the summits nearer the unobtainable peak of Perfect Truth. For example, female impersonators. The impersonator is in fact a man (truth), until he recreates himself as a woman (illusion) - and of the two, the illusion is the truer.""If that is not brilliant writing, I don't know what it is."
9735,"Ender's Game Boxed Set: Ender's Game, Ender's Shadow, Shadow of the Hegemon",Orson Scott Card,4.48,1768,59,"James M. Madsen, M.D.",5,"I think that this is the right order for reading the Ender and Shadow series--chronologically. Start with Ender's Game (Ender Book 1), then read Ender's Shadow (Ender Book 5, an alternate telling of the events in Ender's Game from the viewpoint of a character who is fully as interesting as, if not more interesting than, Ender himself), and finally read the rest of the Shadow series, starting with Shadow of the Hegemon (Ender Book 6). After you've finished the currently published(as of 2008) Shadow books, you can then step out of chronological order briefly to read First Meetings in the Enderverse, which I think will mean more to you if you first know how important the characters in First Meetings are. Finally, you can then go on to read Speaker for the Dead (Ender Book 2), Xenocide (Ender Book 3), and Children of the Mind (Ender Book 4). Card is reportedly working on a book in which Ender's and Bean's paths will cross, so depending upon when the action of that book takes place, it might profitably be read before Ender Books 2, 3, and 4. All of these books are well worth the read, in my opinion. One dear friend of mine has commented that the children in Ender's Game would have been unlikely at their age to have the motor skills required for the battle training in Ender's Game, but I'm not so sure. Certainly current Armies recruit children, albeit not quite so young. Bean's case is even more outstanding, but he's different (as you'll find out when you read Ender's Shadow) for a special reason. Some of Card's earlier themes (such as the one in Wyrms) are more fully developed in this series, and as usual, he tackles large issues of morality and ethics in terms of the deeply personal choices that individuals have to make and in terms of the effects of those choices not just upon cultures and societies (think of his excellent The Worthing Saga) but also upon the individuals themselves (shades of Songmaster). I love these books and highly recommend them!"
5487,Carnegie,Peter Krass,4.01,200,19,Alison,4,"If ever there were a man you loved to hate . . . or in my case just hate. I feel for his struggles and his roots but Carnegie truly epitomizes classism and the horrible outcomes it can produce. But he is a product of his world in which individualism was the core value espoused by all who sought ""success"". This is a fantastic book. Peter Krass does an amazing job humanizing such a iconic figure. I wish it were more widely read so the terror that results from a man like Carnegie's ambitions would be deeper understood instead of heroified without full understanding of the circumstances that led to his development and the results of his actions."
5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,4.45,3066,234,Ahmed,5, لو لم يُكتب غيرها فى فن الرواية العربية لكفى على مدار 1241 صفحة و3 أجزاء تعجز فيها على ان تغمض عينيك وتكاد تعجز على ان تتنفس فيها.عندما تعرف تاريخ مجتمعك وأسلوب حياته .عندما تتعرف على خبايا هذا المجتمع وتنبهر بصفاته .عندما تأخذك بساطة اللغه على الرغم من فصاحتها ويعجزك الوصف الراقى البديع على ان تحدد ماهية شعورك بهذا الوصف وتقف امامه حائرا. عاجزا على تحديد ماهية هذا الابداع . اهو واقعى وحقيقى اكثر من الازم . هل يحزنك تصرفات هذا المجتمع على هذا النحو . ام تقف منبهراام هذا التناقض اللطيف بين السيد احمد عبدالجواد الماجن الخليع والحاج الورع .ام تنظر باعجاب الى السيده امينه وتفانيها على خدمة بيت وسيد تشعر انت انه لا يعطيها حقها وبين يس وفهمى وكمال وخديجه وعائشه . وكل هؤلاء الاشخاص تجد وصفهم اللطيف ومواقفهم الشخصيه التى تراوحت من الفكاهة فى بداية الثلاثيه الى احتدام اللدراما الانسانيه وكأنك تستمع الى مقطوعه موسيقيه كاملة تعزف بانسيابيه رهيبه فتقرأ فى سكون وانسجام وليس بيدك حيلة الى انتظار الاحداث لنظر الى ماذا يحدث.تطور الاحداث مبهر الى اقصى حد ومن وجهة نظرى فان شخصية كمال هى اكثر الاشخاص ديناميكيه وتطور وتشعر فيها بجزء منك يتكلم عنه محفوظ.فى النهايه فان وصف محفوظ لاشخاص هو الاروع على الاطلاق. فان وصفه العميق للشخصيات وشعور هذه الشخصيه يجبرك على رفع القبعه والانحناء احتراما لهذا المبدع الذى سطر بقلمه اروع ما كتب بالعربيه فى القرن 20م
9736,"Beyond Ender's Game: Speaker for the Dead, Xenocide, Children of the Mind (Ender's Saga, #2-4)",Orson Scott Card,4.21,1818,87,Gwen Owens,5,"It always ticks me off when the sequal to Ender's Game is usually shown as Ender's Shadow. That spin off of Card's was alright, but Speaker for the Dead, Xenocide, and Children of the Mind are my all time favorite books. THEY ARE AMAZING!!!!!The depth of the character developments, and explinations of other worlds and alien species - I cannot even begin to put into words what an expeirience it is to read these books. Card has you thinking about so many aspects of life and where our spirits come from and where we go after death. He dives into issues of being human and what that means in the face of extermination, or even the fear of it, how far a race will go to protect themselves to keep on living.Love these more than I could express! I hope Card keeps filling in the 3,000 year gap between Ender's Game and Speaker for the Dead. I just can't get enough!!!!"
9739,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,4.04,184626,6665,Stephen,5,"One of my ALL Time Favorites. I loved Ender's Game, but I think that this novel surpasses it on just about every level. Writing, emotional resonance, characterization and depth. This novel is a much more ""adult"" read than Ender's Game. It impacted me greatly and I found that it stayed with me long after I finished reading it. 6.0 stars. HIGHEST POSSIBLE RECOMMENDATION!!Winner: Hugo Award Best Novel. Winner: Nebula Award Best Novel. Winner: Locus Award for Best Science Fiction Novel. Nominee: Campbell Award Best SF Novel. "
9734,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,4.3,884481,38381,Ruchita,1,"[I have a new website where I review awesome books & more! http://unlearner.com]I wanted to like Ender's Game. I really did. It's a wonder that even after more than halfway into the book, I still clung on to the foolishly optimistic notion that the book would somehow redeem itself. That it would end up justifying the tedious, repetitive, drearily dull chapters I trundled through over the course of several days (which is unusual, since I'm generally a fast reader).It pains me to say it, as a hardcore fangirl of science fiction, that one of sci-fi's most beloved and highly regarded novels did not do it for me. Actually, that is understating it. While I'm at it, I'll just duck and blurt it out: I loathed Ender's Game. Deep breaths. Let that sink in. Let the hate flow through you. Good, strike me down...I am unarmed. Okay. Now let's get to it.Was it because the expectations I had in my mind were unreasonably high and thus were responsible for ruining the book for me? No way. I make no bones about the fact that Ender's Game, regardless of the respect and popularity it commands in sci-fi circles, is an inherently bad novel. Why, though, you might ask. Why such vitriol for the book? Here you are, then. 1) Bad plotting: It didn't take me long to realise that after I was past Ender's arrival at the Battle School, every - literally every chapter thereon until his return to Earth - was more or less the same thing. Battle games, beating the shit out of kids, battle games, switching back and forth to Armies, battle games. It was so repetitive that I was exhausted at the end of every.single.chapter. Page after page after page of six year old, seven year old, eight year old Ender and his buddies zooming about in ships trying to freeze one another's socks off. Wheeee!2) Lack of characterisation: There are no personalities. There are no motivations. You never learn anything about the characters except that they are the good guys or the bad guys. Ender is brilliant at everything. He NEVER loses. Not once. Bernard, Stilson and Co. are the bad guys. They're evil baddies cause dey r jealuz of ender's brilliance omg!!! That's it. No background, no depth, no internal conflicts. No motivation. Words cannot express how two-dimensional and woefully lacking in personality the characters are.3) Demosthenes and Locke. What the heck was that all about? I appreciate Card's prescience about the 'Nets' and blogging before it was around, but come on, this is pushing it a bit too far. How, I beg you, how are we supposed to take the idea that a pair of kids end up taking the world by posting in online forums and blogging? As if we people of the internet didn't have enough delusions of grandeur already. ;)4) Now, this really gets my goat:I had to wait for the last 20 pages to get information that was of any worth to the story at all. I'm talking about Mazer's Rackham explaning (view spoiler)[the buggger's communications system (hide spoiler)] to Ender. As for the 'twist ending': I honestly, and I mean, honestly did not find that riveting. It was predictable and, worse, did not justify all that I had to read to make my way to the end.  5)Also: It was hard to feel for Ender. I say this as a high-school nerd in my own day, as the reviled and hated and made-fun-of socially awkward kid who wanted to be good at whatever they did. But that doesn't make me any more sympathetic to Ender. Honestly, I fail to see what's so great about Ender anyway. I am so infuriated at Card for this. Apart from Ender's claim to intelligence (which is never completely explained, by the way) there is nothing, NOTHING, that is worth justifying him as the protagonist of one of scifi's supposedly best books ever. Yes, he loves his sister Valentine. Yes, he doesn't want to hurt people. Yes, he goes ahead and does it anyway. Again and again. (view spoiler)[(Ending up murdering two school boys in the process. Uhm, major wtf there.) (hide spoiler)]I am rarely so caustic about the books I read, but this time I feel I am justified in doing so. I had such hopes for this book. Not impossibly high or anything. At the very least, I had expected to like it, you know? I remember, as I worked my way past chapters 4,5,7,10,14...I expected it to get better. I expected myself to be mistaken at the initial dissatisfaction, then incredulity, then mild annoyance and then a string of sad sighs and resignation to dislike. Alas, I wasn't mistaken. I felt betrayed. I thought this book was right up there with those 'kindred ones', you know? The sort of books you can come back to again and again. Instead, what I got was a bad plotline, progressively unrealistic plot developments, and a cast of flat, lifeless, unpleasant characters to boot. Ender's Game, how I wish I had loved you. Why did you forsake me thus."
9738,"Ender's Shadow (Shadow Series, #1)",Orson Scott Card,4.3,127050,4643,Stephen,4," 4.0 to 4.5 stars. Okay, now don't turn away thinking that this book is just a ""re-telling"" of the story of Ender's Game from the perspective of the character of Bean. Not at all. This is not simply OSC cashing in on the success of the Ender Series. This is a completely different novel and there is little to no overlap in the actual events of Ender's Game. It simply takes place at the same time as those events. The purpose of this story is two fold. First, we get to really know Bean who turns out to be a character as gifted as Ender and whose life story is absolutely fascinating. Growing up poor and homeless on the streets in Amsterdam, Bean difficult early childhood is used as the backdrop to explore the Earth of Ender's Game and provide much greater detail of the socio-political-economic environment. I love that kind of stuff so I was in heaven. From there, we get to see Bean's recruitment into Battle School and watch the very different road he takes through the Formic (or bugger) War described in Ender's Game. At the end, it feels like we have finally been told the complete story. The second and MUCH MORE IMPORTANT purpose of this novel is to set the stage for the novels that follow (Shadow of the Hegemon, Shadow Puppets and Shadow of the Giant), of which Bean is a central character and which deals with the aftermath of the Formic wars on Earth and the rise of Peter Wiggins (Ender's brother) as Hegemon of Earth. This is a wonderful novel and the beginning of a new and exciting chapter in the Ender saga. HIGHLY RECOMMENDED!!Nominee: Locus Award for Best Science Fiction Novel (2000)Nominee: SFSite Reader's Poll Best Science Fiction Novel (2000)"
9737,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,4.3,884488,38381,Ruchita,1,"[I have a new website where I review awesome books & more! http://unlearner.com]I wanted to like Ender's Game. I really did. It's a wonder that even after more than halfway into the book, I still clung on to the foolishly optimistic notion that the book would somehow redeem itself. That it would end up justifying the tedious, repetitive, drearily dull chapters I trundled through over the course of several days (which is unusual, since I'm generally a fast reader).It pains me to say it, as a hardcore fangirl of science fiction, that one of sci-fi's most beloved and highly regarded novels did not do it for me. Actually, that is understating it. While I'm at it, I'll just duck and blurt it out: I loathed Ender's Game. Deep breaths. Let that sink in. Let the hate flow through you. Good, strike me down...I am unarmed. Okay. Now let's get to it.Was it because the expectations I had in my mind were unreasonably high and thus were responsible for ruining the book for me? No way. I make no bones about the fact that Ender's Game, regardless of the respect and popularity it commands in sci-fi circles, is an inherently bad novel. Why, though, you might ask. Why such vitriol for the book? Here you are, then. 1) Bad plotting: It didn't take me long to realise that after I was past Ender's arrival at the Battle School, every - literally every chapter thereon until his return to Earth - was more or less the same thing. Battle games, beating the shit out of kids, battle games, switching back and forth to Armies, battle games. It was so repetitive that I was exhausted at the end of every.single.chapter. Page after page after page of six year old, seven year old, eight year old Ender and his buddies zooming about in ships trying to freeze one another's socks off. Wheeee!2) Lack of characterisation: There are no personalities. There are no motivations. You never learn anything about the characters except that they are the good guys or the bad guys. Ender is brilliant at everything. He NEVER loses. Not once. Bernard, Stilson and Co. are the bad guys. They're evil baddies cause dey r jealuz of ender's brilliance omg!!! That's it. No background, no depth, no internal conflicts. No motivation. Words cannot express how two-dimensional and woefully lacking in personality the characters are.3) Demosthenes and Locke. What the heck was that all about? I appreciate Card's prescience about the 'Nets' and blogging before it was around, but come on, this is pushing it a bit too far. How, I beg you, how are we supposed to take the idea that a pair of kids end up taking the world by posting in online forums and blogging? As if we people of the internet didn't have enough delusions of grandeur already. ;)4) Now, this really gets my goat:I had to wait for the last 20 pages to get information that was of any worth to the story at all. I'm talking about Mazer's Rackham explaning (view spoiler)[the buggger's communications system (hide spoiler)] to Ender. As for the 'twist ending': I honestly, and I mean, honestly did not find that riveting. It was predictable and, worse, did not justify all that I had to read to make my way to the end.  5)Also: It was hard to feel for Ender. I say this as a high-school nerd in my own day, as the reviled and hated and made-fun-of socially awkward kid who wanted to be good at whatever they did. But that doesn't make me any more sympathetic to Ender. Honestly, I fail to see what's so great about Ender anyway. I am so infuriated at Card for this. Apart from Ender's claim to intelligence (which is never completely explained, by the way) there is nothing, NOTHING, that is worth justifying him as the protagonist of one of scifi's supposedly best books ever. Yes, he loves his sister Valentine. Yes, he doesn't want to hurt people. Yes, he goes ahead and does it anyway. Again and again. (view spoiler)[(Ending up murdering two school boys in the process. Uhm, major wtf there.) (hide spoiler)]I am rarely so caustic about the books I read, but this time I feel I am justified in doing so. I had such hopes for this book. Not impossibly high or anything. At the very least, I had expected to like it, you know? I remember, as I worked my way past chapters 4,5,7,10,14...I expected it to get better. I expected myself to be mistaken at the initial dissatisfaction, then incredulity, then mild annoyance and then a string of sad sighs and resignation to dislike. Alas, I wasn't mistaken. I felt betrayed. I thought this book was right up there with those 'kindred ones', you know? The sort of books you can come back to again and again. Instead, what I got was a bad plotline, progressively unrealistic plot developments, and a cast of flat, lifeless, unpleasant characters to boot. Ender's Game, how I wish I had loved you. Why did you forsake me thus."
410,V.,Thomas Pynchon,3.97,16233,839,Aubrey,4,"4.5/5Knowledge is a funny business. Everyone pretends omniscience in the classroom, but god forbid you spout off like an intellectual outside of it. And then you have the subculture of people making an effort to read Pynchon in public, and the other subcultures that amuse themselves at their expense. The verdict seems to be know it all, but please, spare us from your efforts to prove it.I'd sell my soul to write like this at the age of six and twenty. There, I admitted to lack of know-how when it comes to the realm of Pynchon. Of course, the reference to souls might not be worth much coming from someone with no memory of being religious in any sense, but I'd like to think the Catholic upbringing accredits the statement somewhat. My horse may be hitched to atheism, but I can still appreciate good theological diatribes with healthy roots in philosophy and literature.Which is what I'm getting at here. Roots. Easily graspable statements with esoteric legs to stand on. A sense of context that spans the contemporary as easily as the ancient, and ties the two together in the delightfully tangible sense. Ivory computers, porcelain circuitry, old materials caking the eternal Street from 1955's Norfolk to 1919's Malta and beyond. To say the word 'automaton' and have the images of golems and cyborgs seamlessly interweave on the succeeding pages. This isn't your banal tactic of cultural references and knowledge dropping at every turn. I suppose I should give credit to Neal Stephenson for setting up an apparatus of tin foil and pipe cleaner, to better display Pynchon's idol of ebony and titanium. The desire to imitate that deceptive depth of story is understandable. Not everyone can write in the style of the yo-yo, apex to apex, apocheir to apocheir, without the bottom ponderously dropping out or the string severing at the zenith or the snagging speed making the ride sickening to the stomach.And again, six and twenty! 1963! In the US! Did you know that this book passes the Bechdel Test? I wouldn't have believed it either, least not without reading it for myself. Or believed without experiencing for myself how conscious the story is of life and its seeming coincidences, long lines of 'plot' drifting back and forth from immediate relevance to useless trivia. It never forsakes the surface details for the underlying meaning, and vice versa, and there's even spots of real humor and true beauty to be found. It's a rare talent that belies Pynchon's youth, to describe the passions that drive the intricate clockwork of the small days, and contextualize them in the themes that have, do, and will span for millenia. And to switch from one to the other without any noticeable jerks or shuddering! It makes one question the validity of the categories of knowledge that we function in, conventional discourse that so many gain use of by sacrificing the essence of their critical thinking. Puzzle pieces guaranteeing a pretty picture, inherently forsaking its right to a blank canvas. ""Events seem to be ordered into an ominous logic."" It repeated itself automatically and Stencil improved on it each time, placing emphasis on different words--""events seem""; ""seem to be ordered""; ""ominous logic""--pronouncing them differently, changing the ""tone of voice"" from sepulchral to jaunty, round and round and round. Events seem to be ordered into an ominous logic.So, knowledge? Pynchon has it, and shows it in endless waves of connective tissues. I don't claim to understand all of it. But I have to thank him for my new-found way of thinking about this reading business of mine, my yo-yoing along the V shaped tracks of books like his, picking up bits and pieces with every passing over the same old stomping grounds. There's a surface of tin cans and plastic rubbish in those lands, and a wind whistling of ages past that sounds all the clearer the longer you walk. You can walk forward, and you can walk back, but to tread the same way twice is an impossibility, for better or for worse."
8234,Saving Graces: The Inspirational Writings of Laura Ingalls Wilder,Laura Ingalls Wilder,4.2,50,7,Rosa Cline,5,"I absolutely loved this book! I really like the Little House series and thought I would venture into biographies of Laura to see how 'true' the series were... or also just to get to know her a little better. This book is small devotionals (which I really appreciated) which if you don't have time to read a lot then just pick the book up and read one and a half to three pages at a time and you get the full effect of what Laura is telling you. In each 'chapter' it includes a favorite Bible verse that goes along with what Laura is explaining. Almost like sitting in a Sunday school room with her, or better yet sitting in her living room and just being her best friend. These devotionals cover everything from treating your neighbor correctly to a few chapters on the government (which to me in my early 40's was interesting because it was right after WWI she speaks of.)She speaks some of Almonzo which she refers to as 'man of the house' and things that sometimes affect him as well. Just over all I loved this book... a great inspirational book, devotion book, or just a really good book to realize how Laura Ingallas Wilder really was."
1370,The Persian War (Translations from Greek & Roman Authors),Herodotus,4.04,384,6,Erik Graff,4,"I'd enjoyed Thucydides in college but had avoided Herodotus because he was not cited as being as reliable as a source. Applying for work at a great books college which required Herodotus, however, got me to read the thing and it turned out to be much, much more interesting than expected.While Thucydides comes across as a recognizable historian, Herodotus comes across as an elderly, well-travelled storyteller. Many of his accounts, including his explanation of the ultimate causes of the Persian War, are pure myth, but his account of the war itself and the events leading up to it constitute the first real history we have of anything.The book isn't just about the Persian War, however. It also includes descriptions of the lifeways of various exotic peoples including, notably, the Scythians and Egyptians. One imagines Herodotus making a living as a lecturer to enthralled, and possibly skeptically amused, audiences in his old age."
